16,8,0,8,78,0,0,6,0.5,0,0.5,16.01
16,9.6,0,6.4,78,0,0,6,0.6,0,0.4,17.58
16,11.2,0,4.8,78,0,0,6,0.7,0,0.3,19.47
12.3,12.3,0,0,81.7,0,0,6,1,0,0,9.42
12.3,12.3,0,0,81.2,0,0.5,6,1,0,0,10.93
12.3,12.3,0,0,80.7,0,1,6,1,0,0,10.99
12.3,12.3,0,0,80.2,0,1.5,6,1,0,0,11.05
12.3,12.3,0,0,79.7,0,2,6,1,0,0,11.49
12.3,12.3,0,0,79.2,0,2.5,6,1,0,0,12.06
12.3,12.3,0,0,78.7,0,3,6,1,0,0,12.56
13.2,13.2,0,0,79.6,0,1.2,6,1,0,0,12.5
8,8,0,0,86,0,0,6,1,0,0,5.6
9,9,0,0,85,0,0,6,1,0,0,6.2
9.5,9.5,0,0,84.5,0,0,6,1,0,0,6.2
10,10,0,0,84,0,0,6,1,0,0,6.4
10.5,10.5,0,0,83.5,0,0,6,1,0,0,7.6
11,11,0,0,83,0,0,6,1,0,0,8
12,12,0,0,82,0,0,6,1,0,0,10
8,8,0,0,86,0,0,6,1,0,0,5.75
9,9,0,0,86,0,0,5,1,0,0,5.75
9,9,0,0,85,0,0,6,1,0,0,6.9
13.75,13.75,0,0,80.25,0,0,6,1,0,0,14.8
13.5,13.5,0,0,82.18,0,0,4.32,1,0,0,12.5
